Date,Open,High,Low,Close,Start Date,End Date,Pattern,Pattern Present
2023-05-22,809,809,800,808,-1,-1,0,0
2023-05-23,808,808,784,800,-1,-1,0,0
2023-05-24,797,800,794,799,-1,-1,0,0
2023-05-25,800,822,796,821,-1,-1,0,0
2023-05-26,820,839,805,839,-1,-1,0,0
2023-05-29,838,838,812,834,-1,-1,0,0
2023-05-30,820,824,785,817,-1,-1,0,0
2023-05-31,800,818,790,813,-1,-1,0,0
2023-06-01,800,813,800,813,-1,-1,0,0
2023-06-02,804,824,784,820,-1,-1,0,0
2023-06-05,819,828,806,828,-1,-1,0,0
2023-06-06,828,840,821,840,-1,-1,0,0
2023-06-07,843,848,825,835,-1,-1,0,0
2023-06-09,824,858,824,858,-1,-1,0,0
2023-06-12,850,860,837,851,-1,-1,0,0
2023-06-13,836,845,808,820,-1,-1,0,0
2023-06-14,818,820,794,820,-1,-1,0,0
2023-06-15,824,826,811,826,-1,-1,0,0
2023-06-16,824,830,810,830,-1,-1,0,0
2023-06-19,830,830,808,817,-1,-1,0,0
2023-06-20,816,816,790,795,-1,-1,0,0
2023-06-21,801,801,785,785,-1,-1,0,0
2023-06-22,785,805,785,805,-1,-1,0,0
2023-06-23,800,814,794,814,-1,-1,0,0
2023-06-26,802,814,787,814,-1,-1,0,0
2023-06-27,810,826,800,826,-1,-1,0,0
2023-06-28,825,830,800,830,-1,-1,0,0
2023-06-29,830,845,810,845,-1,-1,0,0
2023-06-30,845,845,838,845,-1,-1,0,0
2023-07-03,839,839,789,799,-1,-1,0,0
2023-07-04,789,800,787,790,-1,-1,0,0
2023-07-05,789,789,763,770,-1,-1,0,0
2023-07-06,770,778,761,768,-1,-1,0,0
2023-07-07,765,768,760,762,-1,-1,0,0
2023-07-10,763,768,761,765,-1,-1,0,0
2023-07-11,765,768,741,758,-1,-1,0,0
2023-07-12,759,768,746,768,-1,-1,0,0
2023-07-13,768,768,746,754,-1,-1,0,0
2023-07-14,760,764,756,763,-1,-1,0,0
2023-07-17,757,765,753,753,-1,-1,0,0
2023-07-18,751,758,746,749,-1,-1,0,0
2023-07-19,746,754,742,754,-1,-1,0,0
2023-07-20,754,768,754,758,-1,-1,0,0
2023-07-21,757,765,729,758,-1,-1,0,0
2023-07-24,748,758,731,758,-1,-1,0,0
2023-07-25,758,758,744,750,-1,-1,0,0
2023-07-26,748,748,736,744,-1,-1,0,0
2023-07-27,740,757,740,757,-1,-1,0,0
2023-07-28,754,757,745,755,-1,-1,0,0
2023-07-31,750,757,745,754,-1,-1,0,0
2023-08-01,757,765,751,763,-1,-1,0,0
2023-08-02,763,763,749,760,-1,-1,0,0
2023-08-03,754,754,737,750,-1,-1,0,0
2023-08-04,750,750,745,747,-1,-1,0,0
2023-08-07,742,744,731,736,-1,-1,0,0
2023-08-08,745,747,731,746,-1,-1,0,0
2023-08-09,744,757,732,757,-1,-1,0,0
2023-08-10,757,768,740,768,-1,-1,0,0
2023-08-11,768,768,756,768,-1,-1,0,0
2023-08-14,768,768,753,762,-1,-1,0,0
2023-08-16,761,761,746,755,-1,-1,0,0
2023-08-17,729,749,711,747,-1,-1,0,0
2023-08-18,740,747,729,737,-1,-1,0,0
2023-08-21,740,759,723,759,-1,-1,0,0
2023-08-22,758,761,742,742,-1,-1,0,0
2023-08-23,743,748,730,740,-1,-1,0,0
2023-08-24,745,755,733,755,-1,-1,0,0
2023-08-25,752,767,745,767,-1,-1,0,0
2023-08-28,739,739,725,729,-1,-1,0,0
2023-08-29,731,735,722,722,-1,-1,0,0
2023-08-30,721,721,708,715,-1,-1,0,0
2023-08-31,712,712,699,712,-1,-1,0,0
