Date,Open,High,Low,Close,Start Date,End Date,Pattern,Pattern Present
2022-10-20,6.38,6.38,5.9,6.0,-1,-1,0,0
2022-10-21,6.08,6.1,5.92,6.0,-1,-1,0,0
2022-10-24,6.0,6.02,6.0,6.02,-1,-1,0,0
2022-10-25,6.02,6.24,6.02,6.22,-1,-1,0,0
2022-10-26,6.4,6.42,6.22,6.42,-1,-1,0,0
2022-10-27,6.4,6.4,6.1,6.26,-1,-1,0,0
2022-10-28,6.22,6.24,6.1,6.24,-1,-1,0,0
2022-10-31,6.14,6.14,6.06,6.08,-1,-1,0,0
2022-11-02,6.18,6.2,5.92,6.18,-1,-1,0,0
2022-11-03,5.96,6.16,5.96,6.0,-1,-1,0,0
2022-11-04,5.98,5.98,5.98,5.98,-1,-1,0,0
2022-11-07,6.02,6.02,5.96,6.0,-1,-1,0,0
2022-11-08,6.08,6.18,6.04,6.18,-1,-1,0,0
2022-11-09,6.02,6.2,6.0,6.2,-1,-1,0,0
2022-11-10,6.18,6.2,6.18,6.2,-1,-1,0,0
2022-11-14,6.06,6.14,6.02,6.14,-1,-1,0,0
2022-11-15,6.1,6.24,6.06,6.24,-1,-1,0,0
2022-11-16,6.06,6.22,6.02,6.22,-1,-1,0,0
2022-11-17,6.06,6.2,6.0,6.18,-1,-1,0,0
2022-11-18,6.08,6.14,6.08,6.14,-1,-1,0,0
2022-11-21,6.08,6.08,6.08,6.08,-1,-1,0,0
2022-11-22,6.08,6.16,6.08,6.08,-1,-1,0,0
2022-11-23,6.06,6.16,6.04,6.16,-1,-1,0,0
2022-11-24,6.1,6.1,6.1,6.1,-1,-1,0,0
2022-11-25,6.06,6.2,5.9,6.2,-1,-1,0,0
2022-11-28,6.1,6.28,6.04,6.26,-1,-1,0,0
2022-11-29,6.2,6.26,6.08,6.18,-1,-1,0,0
2022-11-30,6.2,6.2,6.08,6.2,-1,-1,0,0
2022-12-01,6.2,6.24,6.08,6.14,-1,-1,0,0
2022-12-02,6.14,6.2,6.08,6.16,-1,-1,0,0
2022-12-05,6.22,6.26,6.08,6.26,-1,-1,0,0
2022-12-06,6.22,6.22,6.0,6.12,-1,-1,0,0
2022-12-07,6.16,6.26,6.08,6.14,-1,-1,0,0
2022-12-08,6.18,6.2,6.04,6.08,-1,-1,0,0
2022-12-09,6.08,6.16,6.06,6.12,-1,-1,0,0
2022-12-12,6.12,6.16,6.08,6.12,-1,-1,0,0
2022-12-13,6.12,6.12,6.06,6.12,-1,-1,0,0
2022-12-14,6.12,6.16,6.04,6.1,-1,-1,0,0
2022-12-15,6.1,6.18,6.08,6.18,-1,-1,0,0
2022-12-16,6.16,6.18,6.06,6.18,-1,-1,0,0
2022-12-19,6.18,6.18,6.06,6.12,-1,-1,0,0
2022-12-20,6.08,6.14,6.06,6.12,-1,-1,0,0
2022-12-21,6.12,6.14,6.0,6.1,-1,-1,0,0
2022-12-22,6.1,6.14,6.06,6.1,-1,-1,0,0
2022-12-23,6.1,6.1,6.06,6.1,-1,-1,0,0
2022-12-27,6.1,6.14,6.06,6.14,-1,-1,0,0
2022-12-28,6.12,6.14,6.08,6.14,-1,-1,0,0
2022-12-29,6.16,6.16,6.1,6.14,-1,-1,0,0
2022-12-30,6.16,6.18,6.14,6.18,-1,-1,0,0
2023-01-02,6.2,6.24,6.2,6.22,-1,-1,0,0
2023-01-03,6.22,6.24,6.18,6.24,-1,-1,0,0
2023-01-04,6.24,6.24,6.2,6.24,-1,-1,0,0
2023-01-05,6.24,6.24,6.14,6.18,-1,-1,0,0
2023-01-09,6.18,6.18,6.12,6.16,-1,-1,0,0
2023-01-10,6.12,6.2,6.12,6.18,-1,-1,0,0
2023-01-11,6.24,6.24,6.18,6.2,-1,-1,0,0
2023-01-12,6.22,6.22,6.2,6.22,-1,-1,0,0
2023-01-13,6.22,6.22,6.2,6.2,-1,-1,0,0
2023-01-16,6.2,6.22,6.12,6.22,-1,-1,0,0
2023-01-17,6.22,6.26,6.18,6.22,-1,-1,0,0
2023-01-18,6.16,6.2,6.14,6.14,-1,-1,0,0
2023-01-19,6.18,6.18,5.94,6.18,-1,-1,0,0
2023-01-20,6.18,6.2,6.16,6.2,-1,-1,0,0
2023-01-23,6.16,6.22,6.06,6.06,-1,-1,0,0
2023-01-24,6.2,6.22,6.06,6.08,-1,-1,0,0
2023-01-25,6.2,6.22,6.0,6.16,-1,-1,0,0
2023-01-26,6.08,6.16,6.06,6.08,-1,-1,0,0
