Date,Open,High,Low,Close,Start Date,End Date,Pattern,Pattern Present
2023-03-24,6.34,6.34,6.32,6.32,-1,-1,0,0
2023-03-27,6.5,6.5,6.34,6.34,-1,-1,0,0
2023-03-28,6.48,6.5,6.34,6.34,-1,-1,0,0
2023-03-29,6.34,6.46,6.04,6.34,-1,-1,0,0
2023-03-30,6.4,6.5,6.36,6.48,-1,-1,0,0
2023-03-31,6.46,6.46,6.34,6.36,-1,-1,0,0
2023-04-03,6.38,6.46,6.34,6.44,-1,-1,0,0
2023-04-04,6.44,6.5,6.3,6.34,-1,-1,0,0
2023-04-05,6.48,6.48,6.32,6.32,-1,-1,0,0
2023-04-06,6.48,6.5,6.34,6.5,-1,-1,0,0
2023-04-11,6.5,6.68,6.34,6.68,-1,-1,0,0
2023-04-12,6.68,6.76,6.54,6.76,-1,-1,0,0
2023-04-13,6.56,6.7,6.56,6.56,-1,-1,0,0
2023-04-14,6.7,6.7,6.5,6.7,-1,-1,0,0
2023-04-17,6.54,6.8,6.54,6.8,-1,-1,0,0
2023-04-18,6.8,6.82,6.8,6.8,-1,-1,0,0
2023-04-19,6.78,6.8,6.76,6.76,-1,-1,0,0
2023-04-20,6.8,6.8,6.74,6.74,-1,-1,0,0
2023-04-21,6.8,6.8,6.74,6.74,-1,-1,0,0
2023-04-24,6.74,6.74,6.66,6.66,-1,-1,0,0
2023-04-25,6.6,6.64,6.22,6.44,-1,-1,0,0
2023-04-26,6.5,6.64,6.3,6.64,-1,-1,0,0
2023-04-27,6.62,6.64,6.4,6.64,-1,-1,0,0
2023-04-28,6.64,6.82,6.64,6.8,-1,-1,0,0
2023-05-02,6.82,7.2,6.82,7.0,-1,-1,0,0
2023-05-04,7.1,7.1,6.86,7.0,-1,-1,0,0
2023-05-05,7.0,7.0,6.84,6.84,-1,-1,0,0
2023-05-08,6.86,6.86,6.8,6.8,-1,-1,0,0
2023-05-09,6.82,7.08,6.82,7.08,-1,-1,0,0
2023-05-10,6.86,6.98,6.82,6.98,-1,-1,0,0
2023-05-11,6.92,6.98,6.82,6.82,-1,-1,0,0
2023-05-12,6.9,7.0,6.86,6.86,-1,-1,0,0
2023-05-15,6.9,6.92,6.82,6.82,-1,-1,0,0
2023-05-16,6.94,7.0,6.94,7.0,-1,-1,0,0
2023-05-17,6.94,6.94,6.9,6.9,-1,-1,0,0
2023-05-18,6.9,7.0,6.9,6.92,-1,-1,0,0
2023-05-19,6.98,7.0,6.9,7.0,-1,-1,0,0
2023-05-22,6.98,7.38,6.98,7.3,-1,-1,0,0
2023-05-23,7.3,7.36,7.16,7.24,-1,-1,0,0
2023-05-24,7.28,7.28,7.16,7.24,-1,-1,0,0
2023-05-25,7.28,7.3,7.16,7.2,-1,-1,0,0
2023-05-26,7.2,7.36,7.16,7.36,-1,-1,0,0
2023-05-29,7.36,7.5,7.3,7.5,-1,-1,0,0
2023-05-30,7.48,7.56,7.42,7.52,-1,-1,0,0
2023-05-31,7.42,7.42,6.9,7.1,-1,-1,0,0
2023-06-01,7.0,7.18,7.0,7.18,-1,-1,0,0
2023-06-02,7.16,7.4,7.16,7.4,-1,-1,0,0
2023-06-05,7.4,7.4,7.24,7.24,-1,-1,0,0
2023-06-06,7.3,7.36,7.1,7.32,-1,-1,0,0
2023-06-07,7.12,7.22,6.92,7.22,-1,-1,0,0
2023-06-09,7.24,7.24,7.06,7.16,-1,-1,0,0
2023-06-12,7.16,7.24,7.1,7.1,-1,-1,0,0
2023-06-13,7.1,7.1,7.0,7.0,-1,-1,0,0
2023-06-14,6.98,7.2,6.92,7.2,-1,-1,0,0
2023-06-15,7.38,7.86,7.38,7.56,-1,-1,0,0
2023-06-16,7.3,7.34,7.04,7.28,-1,-1,0,0
2023-06-19,7.28,7.36,7.18,7.3,-1,-1,0,0
2023-06-20,7.2,7.42,7.2,7.3,-1,-1,0,0
2023-06-21,7.3,7.66,7.3,7.4,-1,-1,0,0
2023-06-22,7.48,7.58,7.38,7.46,-1,-1,0,0
2023-06-23,7.48,7.48,7.4,7.4,-1,-1,0,0
2023-06-26,7.48,7.48,7.38,7.38,-1,-1,0,0
2023-06-27,7.3,7.38,7.2,7.2,-1,-1,0,0
2023-06-28,7.28,7.28,7.2,7.24,-1,-1,0,0
2023-06-29,7.2,7.2,7.2,7.2,-1,-1,0,0
2023-06-30,7.2,7.24,7.2,7.24,-1,-1,0,0
2023-07-03,7.3,7.32,7.26,7.32,-1,-1,0,0
2023-07-04,7.32,7.46,7.32,7.32,-1,-1,0,0
2023-07-05,7.44,7.5,7.32,7.32,-1,-1,0,0
2023-07-06,7.28,7.36,7.24,7.24,-1,-1,0,0
2023-07-07,7.24,7.34,7.24,7.24,-1,-1,0,0
2023-07-10,7.24,7.26,7.24,7.26,-1,-1,0,0
2023-07-11,7.3,7.38,7.24,7.28,-1,-1,0,0
