Date,Open,High,Low,Close,Start Date,End Date,Pattern
2022-10-17,22.1,22.8,22.0,22.1,-1,-1,0
2022-10-18,22.8,22.8,22.0,22.1,-1,-1,0
2022-10-19,22.1,22.6,22.1,22.2,-1,-1,0
2022-10-20,22.2,22.6,22.2,22.6,-1,-1,0
2022-10-21,22.6,22.6,22.0,22.0,-1,-1,0
2022-10-24,22.0,22.2,22.0,22.1,-1,-1,0
2022-10-25,22.2,22.4,22.1,22.2,-1,-1,0
2022-10-26,22.1,22.5,22.1,22.5,-1,-1,0
2022-10-27,22.2,22.2,22.0,22.2,-1,-1,0
2022-10-28,22.2,22.6,22.0,22.0,-1,-1,0
2022-10-31,22.6,22.8,22.6,22.8,-1,-1,0
2022-11-02,22.8,22.8,22.1,22.1,-1,-1,0
2022-11-03,22.0,22.4,22.0,22.4,-1,-1,0
2022-11-04,22.5,23.0,22.4,22.4,-1,-1,0
2022-11-07,22.9,23.0,22.4,22.9,-1,-1,0
2022-11-08,22.9,23.0,22.9,23.0,-1,-1,0
2022-11-09,22.9,23.0,22.5,22.5,-1,-1,0
2022-11-10,22.9,23.3,22.5,23.2,-1,-1,0
2022-11-14,23.1,23.2,22.8,23.2,-1,-1,0
2022-11-15,22.8,23.2,22.2,23.2,-1,-1,0
2022-11-16,22.4,23.2,22.4,23.2,-1,-1,0
2022-11-17,23.0,23.0,22.4,23.0,-1,-1,0
2022-11-18,23.0,24.0,23.0,23.3,-1,-1,0
2022-11-21,24.0,24.0,23.3,23.5,-1,-1,0
2022-11-22,23.3,24.0,23.3,23.9,-1,-1,0
2022-11-23,23.8,23.9,23.6,23.6,-1,-1,0
2022-11-24,23.9,23.9,23.4,23.4,-1,-1,0
2022-11-25,23.9,24.0,23.9,24.0,-1,-1,0
2022-11-28,24.4,24.4,24.2,24.3,-1,-1,0
2022-11-29,24.0,24.3,24.0,24.3,-1,-1,0
2022-11-30,24.0,24.0,23.3,23.8,-1,-1,0
2022-12-01,24.0,24.0,23.0,23.0,-1,-1,0
2022-12-02,23.4,23.5,23.1,23.5,-1,-1,0
2022-12-05,23.4,24.9,23.4,24.1,-1,-1,0
2022-12-06,24.0,24.7,24.0,24.0,-1,-1,0
2022-12-07,24.0,25.2,24.0,25.0,-1,-1,0
2022-12-08,24.5,24.5,23.0,24.5,-1,-1,0
2022-12-09,24.0,24.3,23.6,23.6,-1,-1,0
2022-12-12,23.6,24.0,23.5,23.5,-1,-1,0
2022-12-13,23.5,24.0,23.0,23.0,-1,-1,0
2022-12-14,23.5,23.6,22.6,22.6,-1,-1,0
2022-12-15,22.8,23.0,22.8,23.0,-1,-1,0
2022-12-16,23.0,23.1,22.8,22.8,-1,-1,0
2022-12-19,23.0,23.5,22.4,23.5,-1,-1,0
2022-12-20,23.0,23.5,23.0,23.0,-1,-1,0
2022-12-21,23.1,23.1,23.0,23.0,-1,-1,0
2022-12-22,23.1,23.2,23.0,23.2,-1,-1,0
2022-12-23,23.3,23.3,23.0,23.3,-1,-1,0
2022-12-27,23.1,23.2,23.0,23.0,-1,-1,0
2022-12-28,23.0,23.7,22.5,23.0,-1,-1,0
2022-12-29,23.0,23.7,23.0,23.3,-1,-1,0
2022-12-30,23.4,23.4,22.2,23.4,-1,-1,0
2023-01-02,23.3,23.5,23.0,23.3,-1,-1,0
2023-01-03,23.5,24.0,23.5,24.0,-1,-1,0
2023-01-04,23.6,24.0,23.6,24.0,-1,-1,0
2023-01-05,23.7,23.9,23.5,23.7,-1,-1,0
2023-01-09,23.8,25.0,23.8,24.5,-1,-1,0
2023-01-10,24.4,24.7,24.0,24.7,-1,-1,0
2023-01-11,24.1,24.7,24.1,24.6,-1,-1,0
2023-01-12,24.6,24.6,24.1,24.6,-1,-1,0
2023-01-13,24.6,24.9,24.0,24.0,-1,-1,0
2023-01-16,24.5,24.7,23.6,24.7,-1,-1,0
2023-01-17,24.4,24.8,24.4,24.4,-1,-1,0
2023-01-18,24.7,24.8,23.1,23.7,-1,-1,0
2023-01-19,23.7,24.0,23.7,24.0,-1,-1,0
2023-01-20,24.0,25.5,23.6,25.4,-1,-1,0
2023-01-23,25.4,25.4,24.5,25.0,-1,-1,0
2023-01-24,25.0,25.4,24.1,24.1,-1,-1,0
2023-01-25,24.2,24.7,24.2,24.2,-1,-1,0
2023-01-26,24.2,24.9,24.2,24.9,-1,-1,0
2023-01-27,24.8,24.9,24.2,24.2,-1,-1,0
