Date,Open,High,Low,Close,Start Date,End Date,Pattern,Pattern Present
2023-04-13,18.26,18.44,17.92,18.0,-1,-1,0,0
2023-04-14,18.04,18.34,18.04,18.08,-1,-1,0,0
2023-04-17,18.2,18.68,18.2,18.66,-1,-1,0,0
2023-04-18,18.66,18.8,18.44,18.62,-1,-1,0,0
2023-04-19,18.62,18.78,18.36,18.78,-1,-1,0,0
2023-04-20,18.78,19.0,18.54,18.62,-1,-1,0,0
2023-04-21,18.8,18.8,18.4,18.4,-1,-1,0,0
2023-04-24,18.4,18.5,18.22,18.22,-1,-1,0,0
2023-04-25,18.3,18.42,17.84,17.88,-1,-1,0,0
2023-04-26,18.0,18.3,17.6,17.88,-1,-1,0,0
2023-04-27,17.88,18.8,17.72,18.46,-1,-1,0,0
2023-04-28,18.64,18.96,18.52,18.76,-1,-1,0,0
2023-05-02,18.92,18.92,18.16,18.18,-1,-1,0,0
2023-05-04,18.18,18.48,17.8,18.0,-1,-1,0,0
2023-05-05,18.1,18.64,18.02,18.38,-1,-1,0,0
2023-05-08,18.42,18.92,18.3,18.9,-1,-1,0,0
2023-05-09,18.98,20.0,18.8,19.88,-1,-1,0,0
2023-05-10,20.0,20.0,19.52,19.8,-1,-1,0,0
2023-05-11,20.0,20.9,19.82,20.55,-1,-1,0,0
2023-05-12,21.2,23.3,21.2,23.3,-1,-1,0,0
2023-05-15,23.3,23.85,22.6,23.0,-1,-1,0,0
2023-05-16,22.8,23.25,22.2,22.9,-1,-1,0,0
2023-05-17,22.8,23.3,22.5,23.0,-1,-1,0,0
2023-05-18,23.0,23.0,22.55,22.65,-1,-1,0,0
2023-05-19,22.55,22.75,22.3,22.5,-1,-1,0,0
2023-05-22,22.45,23.0,22.3,23.0,-1,-1,0,0
2023-05-23,22.75,23.0,22.4,22.8,-1,-1,0,0
2023-05-24,22.8,22.8,21.65,22.0,-1,-1,0,0
2023-05-25,21.9,22.2,21.75,21.85,-1,-1,0,0
2023-05-26,21.65,22.3,21.65,22.3,-1,-1,0,0
2023-05-29,22.7,22.7,21.95,22.45,-1,-1,0,0
2023-05-30,22.45,22.5,21.9,22.0,-1,-1,0,0
2023-05-31,22.05,22.9,21.75,22.2,-1,-1,0,0
2023-06-01,22.05,23.0,22.05,22.95,-1,-1,0,0
2023-06-02,22.65,23.3,22.65,23.15,-1,-1,0,0
2023-06-05,23.4,24.15,23.2,23.6,-1,-1,0,0
2023-06-06,23.5,23.9,23.35,23.6,-1,-1,0,0
2023-06-07,23.55,23.75,23.25,23.35,-1,-1,0,0
